,headline,url,img_src,tag,topic
711,ยกเว้นค่าผ่านทางพิเศษ 3 สายทาง ในวันที่ 16 ก.พ. 65 จริงหรือ?,https://www.antifakenewscenter.com/news/activity/%e0%b8%a2%e0%b8%81%e0%b9%80%e0%b8%a7%e0%b9%89%e0%b8%99%e0%b8%84%e0%b9%88%e0%b8%b2%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99%e0%b8%97%e0%b8%b2%e0%b8%87%e0%b8%9e%e0%b8%b4%e0%b9%80%e0%b8%a8%e0%b8%a9-3-%e0%b8%aa%e0%b8%b2%e0%b8%a2%e0%b8%97%e0%b8%b2%e0%b8%87-%e0%b9%83%e0%b8%99%e0%b8%a7%e0%b8%b1%e0%b8%99%e0%b8%97%e0%b8%b5%e0%b9%88-16-%e0%b8%81-%e0%b8%9e-65-%e0%b8%88%e0%b8%a3%e0%b8%b4%e0%b8%87%e0%b8%ab%e0%b8%a3%e0%b8%b7%e0%b8%ad,https://www.antifakenewscenter.com/wp-content/uploads/2022/02/Website_-76.jpg,   ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร
712,ข่าวปลอม อย่าแชร์! สัญลักษณ์ Green Industry บนสลากกินแบ่งรัฐบาล เป็นสัญลักษณ์ทางศาสนาอิสลาม,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%aa%e0%b8%b1%e0%b8%8d%e0%b8%a5%e0%b8%b1%e0%b8%81%e0%b8%a9%e0%b8%93%e0%b9%8c-green-industry-%e0%b8%9a%e0%b8%99%e0%b8%aa%e0%b8%a5%e0%b8%b2%e0%b8%81%e0%b8%81%e0%b8%b4%e0%b8%99%e0%b9%81%e0%b8%9a%e0%b9%88%e0%b8%87%e0%b8%a3%e0%b8%b1%e0%b8%90%e0%b8%9a%e0%b8%b2%e0%b8%a5-%e0%b9%80%e0%b8%9b%e0%b9%87%e0%b8%99%e0%b8%aa%e0%b8%b1%e0%b8%8d%e0%b8%a5%e0%b8%b1%e0%b8%81%e0%b8%a9%e0%b8%93%e0%b9%8c%e0%b8%97%e0%b8%b2%e0%b8%87%e0%b8%a8%e0%b8%b2%e0%b8%aa%e0%b8%99%e0%b8%b2%e0%b8%ad%e0%b8%b4%e0%b8%aa%e0%b8%a5%e0%b8%b2%e0%b8%a1,https://www.antifakenewscenter.com/wp-content/uploads/2022/02/website_-68.jpg,   ข่าวปลอม,ความสงบและความมั่นคง
713,ข่าวปลอม อย่าแชร์! น้ำแข็งยูนิคใส่สารฟอร์มาลีน ทำให้คนไทยเป็นมะเร็งอันดับ 1 ของโลก,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%99%e0%b9%89%e0%b8%b3%e0%b9%81%e0%b8%82-3,https://www.antifakenewscenter.com/wp-content/uploads/2022/02/Website_-64.jpg,   ข่าวปลอม,ผลิตภัณฑ์สุขภาพ
714,กินหมึกสด ๆ หรือหมึกช็อต เสี่ยงเชื้อโรค และพยาธิ จริงหรือ?,https://www.antifakenewscenter.com/news/activity/%e0%b8%81%e0%b8%b4%e0%b8%99%e0%b8%ab%e0%b8%a1%e0%b8%b6%e0%b8%81%e0%b8%aa%e0%b8%94-%e0%b9%86-%e0%b8%ab%e0%b8%a3%e0%b8%b7%e0%b8%ad%e0%b8%ab%e0%b8%a1%e0%b8%b6%e0%b8%81%e0%b8%8a%e0%b9%87%e0%b8%ad%e0%b8%95-%e0%b9%80%e0%b8%aa%e0%b8%b5%e0%b9%88%e0%b8%a2%e0%b8%87%e0%b9%80%e0%b8%8a%e0%b8%b7%e0%b9%89%e0%b8%ad%e0%b9%82%e0%b8%a3%e0%b8%84-%e0%b9%81%e0%b8%a5%e0%b8%b0%e0%b8%9e%e0%b8%a2%e0%b8%b2%e0%b8%98%e0%b8%b4-%e0%b8%88%e0%b8%a3%e0%b8%b4%e0%b8%87%e0%b8%ab%e0%b8%a3%e0%b8%b7%e0%b8%ad,https://www.antifakenewscenter.com/wp-content/uploads/2022/02/Website-เปลียนรูป-8.jpg,   ข่าวจริง,ผลิตภัณฑ์สุขภาพ
715,ข่าวปลอม อย่าแชร์! แผ่นปิดตาอ้ายฉ่าว แก้สายตาสั้น ต้อกระจก สายตาเอียง และโรคตาอื่น ๆ,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b9%81%e0%b8%9c%e0%b9%88%e0%b8%99%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b8%95%e0%b8%b2%e0%b8%ad%e0%b9%89%e0%b8%b2%e0%b8%a2%e0%b8%89%e0%b9%88%e0%b8%b2%e0%b8%a7-%e0%b9%81%e0%b8%81%e0%b9%89%e0%b8%aa%e0%b8%b2%e0%b8%a2%e0%b8%95%e0%b8%b2%e0%b8%aa%e0%b8%b1%e0%b9%89%e0%b8%99-%e0%b8%95%e0%b9%89%e0%b8%ad%e0%b8%81%e0%b8%a3%e0%b8%b0%e0%b8%88%e0%b8%81-%e0%b8%aa%e0%b8%b2%e0%b8%a2%e0%b8%95%e0%b8%b2%e0%b9%80%e0%b8%ad%e0%b8%b5%e0%b8%a2%e0%b8%87-%e0%b9%81%e0%b8%a5%e0%b8%b0%e0%b9%82%e0%b8%a3%e0%b8%84%e0%b8%95%e0%b8%b2%e0%b8%ad%e0%b8%b7%e0%b9%88%e0%b8%99-%e0%b9%86,https://www.antifakenewscenter.com/wp-content/uploads/2022/02/Website_-70.jpg,   ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร
716,รัฐบาล เตรียมเปิดด่านชายแดนไทย - มาเลเซีย รับนักท่องเที่ยวเดือน มี.ค. 65 จริงหรือ ?,https://www.antifakenewscenter.com/news/activity/%e0%b8%a3%e0%b8%b1%e0%b8%90%e0%b8%9a%e0%b8%b2%e0%b8%a5-%e0%b9%80%e0%b8%95%e0%b8%a3%e0%b8%b5%e0%b8%a2%e0%b8%a1%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b8%94%e0%b9%88%e0%b8%b2%e0%b8%99%e0%b8%8a%e0%b8%b2%e0%b8%a2%e0%b9%81%e0%b8%94%e0%b8%99%e0%b9%84%e0%b8%97%e0%b8%a2-%e0%b8%a1%e0%b8%b2%e0%b9%80%e0%b8%a5%e0%b9%80%e0%b8%8b%e0%b8%b5%e0%b8%a2-%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%99%e0%b8%b1%e0%b8%81%e0%b8%97%e0%b9%88%e0%b8%ad%e0%b8%87%e0%b9%80%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b8%a2%e0%b8%a7%e0%b9%80%e0%b8%94%e0%b8%b7%e0%b8%ad%e0%b8%99-%e0%b8%a1%e0%b8%b5-%e0%b8%84-65-%e0%b8%88%e0%b8%a3%e0%b8%b4%e0%b8%87%e0%b8%ab%e0%b8%a3%e0%b8%b7%e0%b8%ad,https://www.antifakenewscenter.com/wp-content/uploads/2022/02/Website_-69.jpg,   ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร
717,ข่าวปลอม อย่าแชร์! สวมใส่หน้ากากอนามัยที่ไม่ระบุ VFE ป้องกันไวรัสไม่ได้,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%aa%e0%b8%a7%e0%b8%a1%e0%b9%83%e0%b8%aa%e0%b9%88%e0%b8%ab%e0%b8%99%e0%b9%89%e0%b8%b2%e0%b8%81%e0%b8%b2%e0%b8%81%e0%b8%ad%e0%b8%99%e0%b8%b2%e0%b8%a1%e0%b8%b1%e0%b8%a2%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b9%84%e0%b8%a1%e0%b9%88%e0%b8%a3%e0%b8%b0%e0%b8%9a%e0%b8%b8-vfe-%e0%b8%9b%e0%b9%89%e0%b8%ad%e0%b8%87%e0%b8%81%e0%b8%b1%e0%b8%99%e0%b9%84%e0%b8%a7%e0%b8%a3%e0%b8%b1%e0%b8%aa%e0%b9%84%e0%b8%a1%e0%b9%88%e0%b9%84%e0%b8%94%e0%b9%89,https://www.antifakenewscenter.com/wp-content/uploads/2022/02/Website-เปลียนรูป-7.jpg,   ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร
718,ข่าวปลอม อย่าแชร์! ไปรษณีย์ไทย ส่งจดหมายถึงลูกค้าให้สแกนคิวอาร์โค้ด เพื่อกรอกแบบสอบถาม,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b9%84%e0%b8%9b%e0%b8%a3%e0%b8%a9%e0%b8%93%e0%b8%b5%e0%b8%a2%e0%b9%8c%e0%b9%84%e0%b8%97%e0%b8%a2-%e0%b8%aa%e0%b9%88%e0%b8%87%e0%b8%88%e0%b8%94%e0%b8%ab%e0%b8%a1%e0%b8%b2%e0%b8%a2%e0%b8%96%e0%b8%b6%e0%b8%87%e0%b8%a5%e0%b8%b9%e0%b8%81%e0%b8%84%e0%b9%89%e0%b8%b2%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b8%aa%e0%b9%81%e0%b8%81%e0%b8%99%e0%b8%84%e0%b8%b4%e0%b8%a7%e0%b8%ad%e0%b8%b2%e0%b8%a3%e0%b9%8c%e0%b9%82%e0%b8%84%e0%b9%89%e0%b8%94-%e0%b9%80%e0%b8%9e%e0%b8%b7%e0%b9%88%e0%b8%ad%e0%b8%81%e0%b8%a3%e0%b8%ad%e0%b8%81%e0%b9%81%e0%b8%9a%e0%b8%9a%e0%b8%aa%e0%b8%ad%e0%b8%9a%e0%b8%96%e0%b8%b2%e0%b8%a1,https://www.antifakenewscenter.com/wp-content/uploads/2022/02/Website_-66.jpg,   ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร
719,กรมการจัดหางาน เปิดลงทะเบียนทำงานที่ซาอุฯ ผ่านเว็บไซต์ จริงหรือ ?,https://www.antifakenewscenter.com/news/activity/%e0%b8%81%e0%b8%a3%e0%b8%a1%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%88%e0%b8%b1%e0%b8%94%e0%b8%ab%e0%b8%b2%e0%b8%87%e0%b8%b2%e0%b8%99-%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b8%a5%e0%b8%87%e0%b8%97%e0%b8%b0%e0%b9%80%e0%b8%9a%e0%b8%b5%e0%b8%a2%e0%b8%99%e0%b8%97%e0%b8%b3%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b8%8b%e0%b8%b2%e0%b8%ad%e0%b8%b8%e0%b8%af-%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99%e0%b9%80%e0%b8%a7%e0%b9%87%e0%b8%9a%e0%b9%84%e0%b8%8b%e0%b8%95%e0%b9%8c-%e0%b8%88%e0%b8%a3%e0%b8%b4%e0%b8%87%e0%b8%ab%e0%b8%a3%e0%b8%b7%e0%b8%ad,https://www.antifakenewscenter.com/wp-content/uploads/2022/02/Website-เปลียนรูป-10.jpg,   ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร
720,ข่าวปลอม อย่าแชร์! ประเทศไทยเตรียมรับมือสึนามิลูกที่ 3 กำลังเคลื่อนเข้ามา,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%9b%e0%b8%a3%e0%b8%b0%e0%b9%80%e0%b8%97%e0%b8%a8%e0%b9%84%e0%b8%97%e0%b8%a2%e0%b9%80%e0%b8%95%e0%b8%a3%e0%b8%b5%e0%b8%a2%e0%b8%a1%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%a1%e0%b8%b7%e0%b8%ad%e0%b8%aa%e0%b8%b6%e0%b8%99%e0%b8%b2%e0%b8%a1%e0%b8%b4%e0%b8%a5%e0%b8%b9%e0%b8%81%e0%b8%97%e0%b8%b5%e0%b9%88-3-%e0%b8%81%e0%b8%b3%e0%b8%a5%e0%b8%b1%e0%b8%87%e0%b9%80%e0%b8%84%e0%b8%a5%e0%b8%b7%e0%b9%88%e0%b8%ad%e0%b8%99%e0%b9%80%e0%b8%82%e0%b9%89%e0%b8%b2%e0%b8%a1%e0%b8%b2,https://www.antifakenewscenter.com/wp-content/uploads/2022/02/Website_-65.jpg,   ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร
721,ข่าวปลอม อย่าแชร์! ฉีดวัคซีนโควิด 19 ทำให้ผู้หญิงมดลูกมีปัญหา มีลูกยาก ส่วนผู้ชายทำให้เป็นหมัน,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%89%e0%b8%b5%e0%b8%94%e0%b8%a7%e0%b8%b1%e0%b8%84%e0%b8%8b%e0%b8%b5%e0%b8%99%e0%b9%82%e0%b8%84%e0%b8%a7%e0%b8%b4%e0%b8%94-19-%e0%b8%97%e0%b8%b3%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b8%9c%e0%b8%b9%e0%b9%89%e0%b8%ab%e0%b8%8d%e0%b8%b4%e0%b8%87%e0%b8%a1%e0%b8%94%e0%b8%a5%e0%b8%b9%e0%b8%81%e0%b8%a1%e0%b8%b5%e0%b8%9b%e0%b8%b1%e0%b8%8d%e0%b8%ab%e0%b8%b2-%e0%b8%a1%e0%b8%b5%e0%b8%a5%e0%b8%b9%e0%b8%81%e0%b8%a2%e0%b8%b2%e0%b8%81-%e0%b8%aa%e0%b9%88%e0%b8%a7%e0%b8%99%e0%b8%9c%e0%b8%b9%e0%b9%89%e0%b8%8a%e0%b8%b2%e0%b8%a2%e0%b8%97%e0%b8%b3%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b9%80%e0%b8%9b%e0%b9%87%e0%b8%99%e0%b8%ab%e0%b8%a1%e0%b8%b1%e0%b8%99,https://www.antifakenewscenter.com/wp-content/uploads/2022/02/Website-11.jpg,   ข่าวปลอม,ผลิตภัณฑ์สุขภาพ
722,อะโวคาโดช่วยลดความเสี่ยงการเกิดโรคหัวใจ จริงหรือ?,https://www.antifakenewscenter.com/news/activity/%e0%b8%ad%e0%b8%b0%e0%b9%82%e0%b8%a7%e0%b8%84%e0%b8%b2%e0%b9%82%e0%b8%94%e0%b8%8a%e0%b9%88%e0%b8%a7%e0%b8%a2%e0%b8%a5%e0%b8%94%e0%b8%84%e0%b8%a7%e0%b8%b2%e0%b8%a1%e0%b9%80%e0%b8%aa%e0%b8%b5%e0%b9%88%e0%b8%a2%e0%b8%87%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b9%80%e0%b8%81%e0%b8%b4%e0%b8%94%e0%b9%82%e0%b8%a3%e0%b8%84%e0%b8%ab%e0%b8%b1%e0%b8%a7%e0%b9%83%e0%b8%88-%e0%b8%88%e0%b8%a3%e0%b8%b4%e0%b8%87%e0%b8%ab%e0%b8%a3%e0%b8%b7%e0%b8%ad,https://www.antifakenewscenter.com/wp-content/uploads/2022/02/Website-เปลียนรูป-5.jpg,   ข่าวจริง,ผลิตภัณฑ์สุขภาพ
723,ข่าวปลอม อย่าแชร์! ธ.ออมสิน ปล่อยสินเชื่อเพื่อประชาชน ให้กู้ได้สูงสุด 2 แสนบาท,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%98-%e0%b8%ad%e0%b8%ad%e0%b8%a1%e0%b8%aa%e0%b8%b4%e0%b8%99-%e0%b8%9b%e0%b8%a5%e0%b9%88%e0%b8%ad%e0%b8%a2%e0%b8%aa%e0%b8%b4%e0%b8%99%e0%b9%80%e0%b8%8a%e0%b8%b7%e0%b9%88%e0%b8%ad%e0%b9%80%e0%b8%9e%e0%b8%b7%e0%b9%88%e0%b8%ad%e0%b8%9b%e0%b8%a3%e0%b8%b0%e0%b8%8a%e0%b8%b2%e0%b8%8a%e0%b8%99-%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b8%81%e0%b8%b9%e0%b9%89%e0%b9%84%e0%b8%94%e0%b9%89%e0%b8%aa%e0%b8%b9%e0%b8%87%e0%b8%aa%e0%b8%b8%e0%b8%94-2-%e0%b9%81%e0%b8%aa%e0%b8%99%e0%b8%9a%e0%b8%b2%e0%b8%97,https://www.antifakenewscenter.com/wp-content/uploads/2022/02/Website_-62.jpg,   ข่าวปลอม,การเงิน-หุ้น
724,ข่าวบิดเบือน ได้กลิ่นควันไฟทั้งที่ไม่มีอะไรไหม้ เข้าข่ายเป็นโรคแฟนโทสเมีย ให้ใช้สเปรย์ปรับอากาศหรือล้างจมูก เพื่อบรรเทาอาการ,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9a%e0%b8%b4%e0%b8%94%e0%b9%80%e0%b8%9a%e0%b8%b7%e0%b8%ad%e0%b8%99-%e0%b9%84%e0%b8%94%e0%b9%89%e0%b8%81%e0%b8%a5%e0%b8%b4%e0%b9%88%e0%b8%99%e0%b8%84%e0%b8%a7%e0%b8%b1%e0%b8%99%e0%b9%84%e0%b8%9f%e0%b8%97%e0%b8%b1%e0%b9%89%e0%b8%87%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b9%84%e0%b8%a1%e0%b9%88%e0%b8%a1%e0%b8%b5%e0%b8%ad%e0%b8%b0%e0%b9%84%e0%b8%a3%e0%b9%84%e0%b8%ab%e0%b8%a1%e0%b9%89-%e0%b9%80%e0%b8%82%e0%b9%89%e0%b8%b2%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a2%e0%b9%80%e0%b8%9b%e0%b9%87%e0%b8%99%e0%b9%82%e0%b8%a3%e0%b8%84%e0%b9%81%e0%b8%9f%e0%b8%99%e0%b9%82%e0%b8%97%e0%b8%aa%e0%b9%80%e0%b8%a1%e0%b8%b5%e0%b8%a2-%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b9%83%e0%b8%8a%e0%b9%89%e0%b8%aa%e0%b9%80%e0%b8%9b%e0%b8%a3%e0%b8%a2%e0%b9%8c%e0%b8%9b%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%ad%e0%b8%b2%e0%b8%81%e0%b8%b2%e0%b8%a8%e0%b8%ab%e0%b8%a3%e0%b8%b7%e0%b8%ad%e0%b8%a5%e0%b9%89%e0%b8%b2%e0%b8%87%e0%b8%88%e0%b8%a1%e0%b8%b9%e0%b8%81-%e0%b9%80%e0%b8%9e%e0%b8%b7%e0%b9%88%e0%b8%ad%e0%b8%9a%e0%b8%a3%e0%b8%a3%e0%b9%80%e0%b8%97%e0%b8%b2%e0%b8%ad%e0%b8%b2%e0%b8%81%e0%b8%b2%e0%b8%a3,https://www.antifakenewscenter.com/wp-content/uploads/2022/02/Website-เปลียนรูป-4.jpg,   ข่าวบิดเบือน,นโยบายรัฐบาล-ข่าวสาร
725,กรมเจ้าท่า แจ้งความดำเนินคดีบริษัทฯ เหตุทำน้ำมันดิบค้างท่อรั่วไหลออกสู่ทะเลระยอง จริงหรือ?,https://www.antifakenewscenter.com/news/activity/%e0%b8%81%e0%b8%a3%e0%b8%a1%e0%b9%80%e0%b8%88%e0%b9%89%e0%b8%b2%e0%b8%97%e0%b9%88%e0%b8%b2-%e0%b9%81%e0%b8%88%e0%b9%89%e0%b8%87%e0%b8%84%e0%b8%a7%e0%b8%b2%e0%b8%a1%e0%b8%94%e0%b8%b3%e0%b9%80%e0%b8%99%e0%b8%b4%e0%b8%99%e0%b8%84%e0%b8%94%e0%b8%b5%e0%b8%9a%e0%b8%a3%e0%b8%b4%e0%b8%a9%e0%b8%b1%e0%b8%97%e0%b8%af-%e0%b9%80%e0%b8%ab%e0%b8%95%e0%b8%b8%e0%b8%97%e0%b8%b3%e0%b8%99%e0%b9%89%e0%b8%b3%e0%b8%a1%e0%b8%b1%e0%b8%99%e0%b8%94%e0%b8%b4%e0%b8%9a%e0%b8%84%e0%b9%89%e0%b8%b2%e0%b8%87%e0%b8%97%e0%b9%88%e0%b8%ad%e0%b8%a3%e0%b8%b1%e0%b9%88%e0%b8%a7%e0%b9%84%e0%b8%ab%e0%b8%a5%e0%b8%ad%e0%b8%ad%e0%b8%81%e0%b8%aa%e0%b8%b9%e0%b9%88%e0%b8%97%e0%b8%b0%e0%b9%80%e0%b8%a5%e0%b8%a3%e0%b8%b0%e0%b8%a2%e0%b8%ad%e0%b8%87-%e0%b8%88%e0%b8%a3%e0%b8%b4%e0%b8%87%e0%b8%ab%e0%b8%a3%e0%b8%b7%e0%b8%ad,https://www.antifakenewscenter.com/wp-content/uploads/2022/02/Website-เปลียนรูป.jpg,   ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร
726,ข่าวปลอม อย่าแชร์! พฤติกรรมการดูดนิ้ว กัดเล็บ ของเด็กช่วยให้รอดพ้นจากโรคภูมิแพ้เมื่อโตขึ้นได้,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%9e%e0%b8%a4%e0%b8%95%e0%b8%b4%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%94%e0%b8%b9%e0%b8%94%e0%b8%99%e0%b8%b4%e0%b9%89%e0%b8%a7-%e0%b8%81%e0%b8%b1%e0%b8%94%e0%b9%80%e0%b8%a5%e0%b9%87%e0%b8%9a-%e0%b8%82%e0%b8%ad%e0%b8%87%e0%b9%80%e0%b8%94%e0%b9%87%e0%b8%81%e0%b8%8a%e0%b9%88%e0%b8%a7%e0%b8%a2%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b8%a3%e0%b8%ad%e0%b8%94%e0%b8%9e%e0%b9%89%e0%b8%99%e0%b8%88%e0%b8%b2%e0%b8%81%e0%b9%82%e0%b8%a3%e0%b8%84%e0%b8%a0%e0%b8%b9%e0%b8%a1%e0%b8%b4%e0%b9%81%e0%b8%9e%e0%b9%89%e0%b9%80%e0%b8%a1%e0%b8%b7%e0%b9%88%e0%b8%ad%e0%b9%82%e0%b8%95%e0%b8%82%e0%b8%b6%e0%b9%89%e0%b8%99%e0%b9%84%e0%b8%94%e0%b9%89,https://www.antifakenewscenter.com/wp-content/uploads/2022/02/Website-เปลียนรูป-2.jpg,   ข่าวปลอม,ผลิตภัณฑ์สุขภาพ
727,ข่าวปลอม อย่าแชร์! ธปท. จัดโครงการช่วยเคลียร์หนี้ให้ประชาชน สูงสุด 2 ล้านบาท,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%98%e0%b8%9b%e0%b8%97-%e0%b8%88%e0%b8%b1%e0%b8%94%e0%b9%82%e0%b8%84%e0%b8%a3%e0%b8%87%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%8a%e0%b9%88%e0%b8%a7%e0%b8%a2%e0%b9%80%e0%b8%84%e0%b8%a5%e0%b8%b5%e0%b8%a2%e0%b8%a3%e0%b9%8c%e0%b8%ab%e0%b8%99%e0%b8%b5%e0%b9%89%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b8%9b%e0%b8%a3%e0%b8%b0%e0%b8%8a%e0%b8%b2%e0%b8%8a%e0%b8%99-%e0%b8%aa%e0%b8%b9%e0%b8%87%e0%b8%aa%e0%b8%b8%e0%b8%94-2-%e0%b8%a5%e0%b9%89%e0%b8%b2%e0%b8%99%e0%b8%9a%e0%b8%b2%e0%b8%97,https://www.antifakenewscenter.com/wp-content/uploads/2022/02/Website-9.jpg,   ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร
728,สธ. อนุมัติฉีดวัคซีนสูตรไขว้ ซิโนแวค-ไฟเซอร์ ให้เด็กอายุ 12-17 ปี จริงหรือ ?,https://www.antifakenewscenter.com/news/activity/%e0%b8%aa%e0%b8%98-%e0%b8%ad%e0%b8%99%e0%b8%b8%e0%b8%a1%e0%b8%b1%e0%b8%95%e0%b8%b4%e0%b8%89%e0%b8%b5%e0%b8%94%e0%b8%a7%e0%b8%b1%e0%b8%84%e0%b8%8b%e0%b8%b5%e0%b8%99%e0%b8%aa%e0%b8%b9%e0%b8%95%e0%b8%a3%e0%b9%84%e0%b8%82%e0%b8%a7%e0%b9%89-%e0%b8%8b%e0%b8%b4%e0%b9%82%e0%b8%99%e0%b9%81%e0%b8%a7%e0%b8%84-%e0%b9%84%e0%b8%9f%e0%b9%80%e0%b8%8b%e0%b8%ad%e0%b8%a3%e0%b9%8c-%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b9%80%e0%b8%94%e0%b9%87%e0%b8%81%e0%b8%ad%e0%b8%b2%e0%b8%a2%e0%b8%b8-12-17-%e0%b8%9b%e0%b8%b5-%e0%b8%88%e0%b8%a3%e0%b8%b4%e0%b8%87%e0%b8%ab%e0%b8%a3%e0%b8%b7%e0%b8%ad,https://www.antifakenewscenter.com/wp-content/uploads/2022/02/Website-เปลียนรูป-3.jpg,   ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร
